Name,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#1712,refunded,2026-06-19 12:00:00 +0000,USD,110.83,110.83,https://l.facebook.com/
#1713,paid,2026-06-19 12:00:00 +0000,USD,98.38,,https://l.facebook.com/
#1714,paid,2026-06-19 12:00:00 +0000,USD,172.16,,https://l.facebook.com/
#1715,refunded,2026-06-19 12:00:00 +0000,USD,76.51,76.51,
#1716,paid,2026-06-19 12:00:00 +0000,USD,179.59,,
#1717,paid,2026-06-19 12:00:00 +0000,USD,90.0,,
#1718,paid,2026-06-19 12:00:00 +0000,USD,195.68,,
#1719,paid,2026-06-19 12:00:00 +0000,USD,165.71,,
#1720,paid,2026-06-19 12:00:00 +0000,USD,83.03,,https://www.google.com/
#1721,paid,2026-06-19 12:00:00 +0000,USD,108.54,,https://l.facebook.com/
#1722,paid,2026-06-19 12:00:00 +0000,USD,129.94,,https://l.facebook.com/
#1723,paid,2026-06-19 12:00:00 +0000,USD,112.54,,
#1724,paid,2026-06-19 12:00:00 +0000,USD,134.42,,https://l.facebook.com/
#1725,paid,2026-06-19 12:00:00 +0000,USD,195.36,,https://l.facebook.com/
#1726,paid,2026-06-19 12:00:00 +0000,USD,81.71,,
#1727,paid,2026-06-19 12:00:00 +0000,USD,151.69,,
#1728,paid,2026-06-19 12:00:00 +0000,USD,94.04,,
#1729,paid,2026-06-19 12:00:00 +0000,USD,141.8,,https://l.facebook.com/
#1730,paid,2026-06-19 12:00:00 +0000,USD,92.61,,https://www.google.com/
#1731,paid,2026-06-19 12:00:00 +0000,USD,171.46,,
#1732,paid,2026-06-19 12:00:00 +0000,USD,142.59,,
#1733,paid,2026-06-19 12:00:00 +0000,USD,156.13,,https://www.google.com/
#1734,paid,2026-06-19 12:00:00 +0000,USD,93.72,,
#1735,paid,2026-06-19 12:00:00 +0000,USD,131.75,,
#1736,refunded,2026-06-19 12:00:00 +0000,USD,196.98,196.98,
#1737,paid,2026-06-19 12:00:00 +0000,USD,120.18,,
#1738,paid,2026-06-19 12:00:00 +0000,USD,145.36,,https://l.facebook.com/
#1739,paid,2026-06-19 12:00:00 +0000,USD,89.96,,
#1740,paid,2026-06-19 12:00:00 +0000,USD,81.22,,https://l.facebook.com/
#1741,paid,2026-06-20 12:00:00 +0000,USD,118.28,,https://www.google.com/
#1742,paid,2026-06-20 12:00:00 +0000,USD,94.28,,https://l.facebook.com/
#1743,paid,2026-06-20 12:00:00 +0000,USD,106.1,,https://l.facebook.com/
#1744,paid,2026-06-20 12:00:00 +0000,USD,127.32,,
#1745,paid,2026-06-20 12:00:00 +0000,USD,102.57,,
#1746,paid,2026-06-20 12:00:00 +0000,USD,136.81,,
#1747,paid,2026-06-20 12:00:00 +0000,USD,194.63,,https://l.facebook.com/
#1748,refunded,2026-06-20 12:00:00 +0000,USD,83.04,83.04,
#1749,paid,2026-06-20 12:00:00 +0000,USD,137.99,,https://www.google.com/
#1750,paid,2026-06-20 12:00:00 +0000,USD,120.07,,https://www.google.com/
#1751,paid,2026-06-20 12:00:00 +0000,USD,83.2,,
#1752,paid,2026-06-20 12:00:00 +0000,USD,184.86,,https://l.facebook.com/
#1753,paid,2026-06-20 12:00:00 +0000,USD,100.05,,
#1754,paid,2026-06-20 12:00:00 +0000,USD,99.76,,
#1755,refunded,2026-06-20 12:00:00 +0000,USD,167.93,167.93,https://www.google.com/
#1756,paid,2026-06-20 12:00:00 +0000,USD,182.65,,https://www.google.com/
#1757,paid,2026-06-20 12:00:00 +0000,USD,129.73,,https://www.google.com/
#1758,paid,2026-06-20 12:00:00 +0000,USD,184.58,,https://l.facebook.com/
#1759,paid,2026-06-20 12:00:00 +0000,USD,78.78,,
#1760,paid,2026-06-20 12:00:00 +0000,USD,133.94,,
#1761,paid,2026-06-20 12:00:00 +0000,USD,114.13,,https://www.google.com/
#1762,paid,2026-06-20 12:00:00 +0000,USD,199.34,,https://l.facebook.com/
#1763,paid,2026-06-20 12:00:00 +0000,USD,142.76,,https://l.facebook.com/
#1764,paid,2026-06-20 12:00:00 +0000,USD,105.52,,https://www.google.com/
#1765,paid,2026-06-20 12:00:00 +0000,USD,143.25,,https://www.google.com/
#1766,paid,2026-06-20 12:00:00 +0000,USD,124.19,,https://l.facebook.com/
#1767,paid,2026-06-20 12:00:00 +0000,USD,113.98,,https://l.facebook.com/
#1768,paid,2026-06-20 12:00:00 +0000,USD,114.36,,https://l.facebook.com/
#1769,paid,2026-06-20 12:00:00 +0000,USD,117.6,,https://l.facebook.com/
#1770,paid,2026-06-20 12:00:00 +0000,USD,180.9,,
#1771,paid,2026-06-20 12:00:00 +0000,USD,133.94,,https://l.facebook.com/
#1772,paid,2026-06-20 12:00:00 +0000,USD,123.51,,https://l.facebook.com/
#1773,paid,2026-06-20 12:00:00 +0000,USD,158.13,,https://l.facebook.com/
#1774,paid,2026-06-20 12:00:00 +0000,USD,145.55,,https://www.google.com/
#1775,paid,2026-06-20 12:00:00 +0000,USD,73.95,,https://l.facebook.com/
#1776,paid,2026-06-21 12:00:00 +0000,USD,117.68,,https://www.google.com/
#1777,paid,2026-06-21 12:00:00 +0000,USD,108.14,,https://www.google.com/
#1778,paid,2026-06-21 12:00:00 +0000,USD,188.36,,
#1779,paid,2026-06-21 12:00:00 +0000,USD,86.12,,https://www.google.com/
#1780,refunded,2026-06-21 12:00:00 +0000,USD,76.07,76.07,https://www.google.com/
#1781,paid,2026-06-21 12:00:00 +0000,USD,139.33,,
#1782,paid,2026-06-21 12:00:00 +0000,USD,109.72,,
#1783,paid,2026-06-21 12:00:00 +0000,USD,98.98,,
#1784,paid,2026-06-21 12:00:00 +0000,USD,104.92,,https://www.google.com/
#1785,paid,2026-06-21 12:00:00 +0000,USD,161.3,,https://www.google.com/
#1786,paid,2026-06-21 12:00:00 +0000,USD,122.06,,https://l.facebook.com/
#1787,paid,2026-06-21 12:00:00 +0000,USD,89.91,,https://www.google.com/
#1788,paid,2026-06-21 12:00:00 +0000,USD,199.2,,https://l.facebook.com/
#1789,paid,2026-06-21 12:00:00 +0000,USD,196.69,,https://l.facebook.com/
#1790,paid,2026-06-21 12:00:00 +0000,USD,171.43,,https://www.google.com/
#1791,paid,2026-06-21 12:00:00 +0000,USD,78.7,,https://l.facebook.com/
#1792,paid,2026-06-21 12:00:00 +0000,USD,116.22,,https://l.facebook.com/
#1793,paid,2026-06-21 12:00:00 +0000,USD,131.15,,
#1794,paid,2026-06-21 12:00:00 +0000,USD,88.75,,https://l.facebook.com/
#1795,paid,2026-06-21 12:00:00 +0000,USD,120.74,,
#1796,refunded,2026-06-21 12:00:00 +0000,USD,176.74,176.74,
#1797,paid,2026-06-21 12:00:00 +0000,USD,84.35,,https://l.facebook.com/
#1798,paid,2026-06-21 12:00:00 +0000,USD,133.54,,https://www.google.com/
#1799,paid,2026-06-21 12:00:00 +0000,USD,132.62,,https://l.facebook.com/
#1800,paid,2026-06-21 12:00:00 +0000,USD,98.76,,
#1801,paid,2026-06-21 12:00:00 +0000,USD,193.44,,https://l.facebook.com/
#1802,paid,2026-06-21 12:00:00 +0000,USD,129.81,,https://l.facebook.com/
#1803,refunded,2026-06-21 12:00:00 +0000,USD,148.01,148.01,https://www.google.com/
#1804,paid,2026-06-21 12:00:00 +0000,USD,121.16,,https://l.facebook.com/
#1805,paid,2026-06-21 12:00:00 +0000,USD,101.42,,
#1806,paid,2026-06-21 12:00:00 +0000,USD,130.48,,
#1807,paid,2026-06-21 12:00:00 +0000,USD,116.15,,https://www.google.com/
#1808,paid,2026-06-21 12:00:00 +0000,USD,119.76,,
#1809,paid,2026-06-21 12:00:00 +0000,USD,100.91,,https://l.facebook.com/
#1810,paid,2026-06-21 12:00:00 +0000,USD,112.86,,
#1811,paid,2026-06-21 12:00:00 +0000,USD,130.02,,https://l.facebook.com/
#1812,refunded,2026-06-21 12:00:00 +0000,USD,85.12,85.12,https://l.facebook.com/
#1813,paid,2026-06-21 12:00:00 +0000,USD,75.39,,
#1814,paid,2026-06-21 12:00:00 +0000,USD,125.68,,
#1815,paid,2026-06-21 12:00:00 +0000,USD,135.33,,https://l.facebook.com/
#1816,paid,2026-06-21 12:00:00 +0000,USD,85.64,,https://www.google.com/
#1817,paid,2026-06-21 12:00:00 +0000,USD,163.26,,https://www.google.com/
#1818,paid,2026-06-21 12:00:00 +0000,USD,105.3,,https://l.facebook.com/
#1819,paid,2026-06-21 12:00:00 +0000,USD,92.61,,https://l.facebook.com/
#1820,paid,2026-06-21 12:00:00 +0000,USD,162.38,,
#1821,paid,2026-06-21 12:00:00 +0000,USD,194.99,,
#1822,paid,2026-06-21 12:00:00 +0000,USD,180.98,,
#1823,paid,2026-06-21 12:00:00 +0000,USD,188.7,,
#1824,paid,2026-06-22 12:00:00 +0000,USD,131.31,,https://l.facebook.com/
#1825,paid,2026-06-22 12:00:00 +0000,USD,85.78,,
#1826,paid,2026-06-22 12:00:00 +0000,USD,114.01,,
#1827,paid,2026-06-22 12:00:00 +0000,USD,196.15,,https://l.facebook.com/
#1828,paid,2026-06-22 12:00:00 +0000,USD,167.16,,
#1829,paid,2026-06-22 12:00:00 +0000,USD,127.96,,https://www.google.com/
#1830,paid,2026-06-22 12:00:00 +0000,USD,194.57,,https://www.google.com/
#1831,paid,2026-06-22 12:00:00 +0000,USD,101.0,,
#1832,paid,2026-06-22 12:00:00 +0000,USD,89.72,,
#1833,refunded,2026-06-22 12:00:00 +0000,USD,126.26,126.26,https://l.facebook.com/
#1834,refunded,2026-06-22 12:00:00 +0000,USD,75.22,75.22,https://l.facebook.com/
#1835,paid,2026-06-22 12:00:00 +0000,USD,199.17,,https://l.facebook.com/
#1836,paid,2026-06-22 12:00:00 +0000,USD,125.99,,https://www.google.com/
#1837,paid,2026-06-22 12:00:00 +0000,USD,133.05,,https://www.google.com/
#1838,paid,2026-06-22 12:00:00 +0000,USD,71.44,,
#1839,paid,2026-06-22 12:00:00 +0000,USD,137.44,,
#1840,refunded,2026-06-22 12:00:00 +0000,USD,181.91,181.91,https://l.facebook.com/
#1841,refunded,2026-06-22 12:00:00 +0000,USD,166.66,166.66,https://l.facebook.com/
#1842,refunded,2026-06-22 12:00:00 +0000,USD,106.13,106.13,https://l.facebook.com/
#1843,paid,2026-06-22 12:00:00 +0000,USD,138.0,,https://www.google.com/
#1844,paid,2026-06-22 12:00:00 +0000,USD,152.57,,https://l.facebook.com/
#1845,paid,2026-06-22 12:00:00 +0000,USD,75.79,,
#1846,paid,2026-06-22 12:00:00 +0000,USD,113.77,,
#1847,paid,2026-06-22 12:00:00 +0000,USD,72.09,,https://www.google.com/
#1848,paid,2026-06-22 12:00:00 +0000,USD,123.01,,https://l.facebook.com/
#1849,refunded,2026-06-22 12:00:00 +0000,USD,161.19,161.19,
#1850,paid,2026-06-22 12:00:00 +0000,USD,82.88,,
#1851,refunded,2026-06-22 12:00:00 +0000,USD,182.85,182.85,
#1852,paid,2026-06-22 12:00:00 +0000,USD,195.65,,https://www.google.com/
#1853,refunded,2026-06-22 12:00:00 +0000,USD,99.47,99.47,https://www.google.com/
#1854,paid,2026-06-22 12:00:00 +0000,USD,184.57,,https://l.facebook.com/
#1855,paid,2026-06-22 12:00:00 +0000,USD,77.57,,https://l.facebook.com/
#1856,paid,2026-06-22 12:00:00 +0000,USD,160.52,,https://l.facebook.com/
#1857,paid,2026-06-22 12:00:00 +0000,USD,79.13,,https://www.google.com/
#1858,refunded,2026-06-22 12:00:00 +0000,USD,148.99,148.99,https://l.facebook.com/
#1859,paid,2026-06-22 12:00:00 +0000,USD,159.58,,https://l.facebook.com/
#1860,refunded,2026-06-22 12:00:00 +0000,USD,75.9,75.9,https://l.facebook.com/
#1861,paid,2026-06-22 12:00:00 +0000,USD,199.93,,
#1862,paid,2026-06-22 12:00:00 +0000,USD,78.56,,https://l.facebook.com/
#1863,paid,2026-06-22 12:00:00 +0000,USD,90.31,,
#1864,paid,2026-06-22 12:00:00 +0000,USD,99.61,,https://l.facebook.com/
#1865,paid,2026-06-22 12:00:00 +0000,USD,198.36,,https://l.facebook.com/
#1866,paid,2026-06-22 12:00:00 +0000,USD,74.38,,https://www.google.com/
#1867,paid,2026-06-22 12:00:00 +0000,USD,112.14,,https://l.facebook.com/
#1868,paid,2026-06-22 12:00:00 +0000,USD,110.32,,https://www.google.com/
#1869,paid,2026-06-22 12:00:00 +0000,USD,138.24,,https://l.facebook.com/
#1870,paid,2026-06-22 12:00:00 +0000,USD,104.94,,https://l.facebook.com/
#1871,paid,2026-06-22 12:00:00 +0000,USD,95.6,,https://l.facebook.com/
#1872,paid,2026-06-23 12:00:00 +0000,USD,100.66,,https://l.facebook.com/
#1873,paid,2026-06-23 12:00:00 +0000,USD,145.41,,https://l.facebook.com/
#1874,paid,2026-06-23 12:00:00 +0000,USD,197.18,,
#1875,paid,2026-06-23 12:00:00 +0000,USD,137.29,,https://www.google.com/
#1876,paid,2026-06-23 12:00:00 +0000,USD,102.41,,https://www.google.com/
#1877,paid,2026-06-23 12:00:00 +0000,USD,162.17,,
#1878,paid,2026-06-23 12:00:00 +0000,USD,110.41,,https://l.facebook.com/
#1879,paid,2026-06-23 12:00:00 +0000,USD,153.15,,
#1880,paid,2026-06-23 12:00:00 +0000,USD,83.34,,https://l.facebook.com/
#1881,paid,2026-06-23 12:00:00 +0000,USD,194.1,,https://l.facebook.com/
#1882,paid,2026-06-23 12:00:00 +0000,USD,170.84,,https://l.facebook.com/
#1883,paid,2026-06-23 12:00:00 +0000,USD,191.15,,https://l.facebook.com/
#1884,paid,2026-06-23 12:00:00 +0000,USD,155.17,,https://l.facebook.com/
#1885,paid,2026-06-23 12:00:00 +0000,USD,178.14,,https://l.facebook.com/
#1886,paid,2026-06-23 12:00:00 +0000,USD,105.72,,https://www.google.com/
#1887,paid,2026-06-23 12:00:00 +0000,USD,118.43,,https://www.google.com/
#1888,paid,2026-06-23 12:00:00 +0000,USD,138.7,,https://www.google.com/
#1889,paid,2026-06-23 12:00:00 +0000,USD,195.93,,https://l.facebook.com/
#1890,paid,2026-06-23 12:00:00 +0000,USD,98.46,,https://l.facebook.com/
#1891,paid,2026-06-23 12:00:00 +0000,USD,140.09,,https://www.google.com/
#1892,paid,2026-06-23 12:00:00 +0000,USD,155.67,,https://l.facebook.com/
#1893,paid,2026-06-23 12:00:00 +0000,USD,171.89,,https://www.google.com/
#1894,paid,2026-06-23 12:00:00 +0000,USD,92.45,,
#1895,paid,2026-06-23 12:00:00 +0000,USD,112.81,,https://l.facebook.com/
#1896,paid,2026-06-23 12:00:00 +0000,USD,115.27,,https://www.google.com/
#1897,paid,2026-06-23 12:00:00 +0000,USD,122.07,,
#1898,paid,2026-06-23 12:00:00 +0000,USD,95.54,,https://www.google.com/
#1899,paid,2026-06-23 12:00:00 +0000,USD,136.3,,https://l.facebook.com/
#1900,paid,2026-06-23 12:00:00 +0000,USD,164.21,,
#1901,paid,2026-06-23 12:00:00 +0000,USD,75.74,,https://l.facebook.com/
#1902,paid,2026-06-23 12:00:00 +0000,USD,180.26,,https://l.facebook.com/
#1903,paid,2026-06-23 12:00:00 +0000,USD,150.28,,https://www.google.com/
#1904,refunded,2026-06-23 12:00:00 +0000,USD,148.53,148.53,https://www.google.com/
#1905,refunded,2026-06-23 12:00:00 +0000,USD,108.94,108.94,https://l.facebook.com/
#1906,paid,2026-06-24 12:00:00 +0000,USD,104.34,,
#1907,paid,2026-06-24 12:00:00 +0000,USD,85.76,,
#1908,paid,2026-06-24 12:00:00 +0000,USD,142.82,,https://www.google.com/
#1909,paid,2026-06-24 12:00:00 +0000,USD,166.05,,https://www.google.com/
#1910,paid,2026-06-24 12:00:00 +0000,USD,127.49,,https://l.facebook.com/
#1911,paid,2026-06-24 12:00:00 +0000,USD,113.95,,https://l.facebook.com/
#1912,paid,2026-06-24 12:00:00 +0000,USD,130.94,,
#1913,paid,2026-06-24 12:00:00 +0000,USD,163.56,,https://l.facebook.com/
#1914,refunded,2026-06-24 12:00:00 +0000,USD,99.07,99.07,https://www.google.com/
#1915,paid,2026-06-24 12:00:00 +0000,USD,88.8,,
#1916,paid,2026-06-24 12:00:00 +0000,USD,193.88,,
#1917,paid,2026-06-24 12:00:00 +0000,USD,178.6,,https://l.facebook.com/
#1918,paid,2026-06-24 12:00:00 +0000,USD,139.35,,https://www.google.com/
#1919,paid,2026-06-24 12:00:00 +0000,USD,129.9,,
#1920,paid,2026-06-24 12:00:00 +0000,USD,198.13,,
#1921,paid,2026-06-24 12:00:00 +0000,USD,113.25,,https://l.facebook.com/
#1922,paid,2026-06-24 12:00:00 +0000,USD,125.74,,https://www.google.com/
#1923,paid,2026-06-24 12:00:00 +0000,USD,157.16,,
#1924,refunded,2026-06-24 12:00:00 +0000,USD,85.85,85.85,https://www.google.com/
#1925,paid,2026-06-24 12:00:00 +0000,USD,105.91,,https://l.facebook.com/
#1926,paid,2026-06-24 12:00:00 +0000,USD,92.27,,
#1927,paid,2026-06-24 12:00:00 +0000,USD,183.85,,https://l.facebook.com/
#1928,paid,2026-06-24 12:00:00 +0000,USD,145.77,,https://l.facebook.com/
#1929,paid,2026-06-24 12:00:00 +0000,USD,182.25,,https://l.facebook.com/
#1930,paid,2026-06-24 12:00:00 +0000,USD,145.17,,https://l.facebook.com/
#1931,paid,2026-06-24 12:00:00 +0000,USD,160.59,,https://l.facebook.com/
#1932,refunded,2026-06-24 12:00:00 +0000,USD,78.63,78.63,https://l.facebook.com/
#1933,paid,2026-06-24 12:00:00 +0000,USD,158.15,,
#1934,paid,2026-06-24 12:00:00 +0000,USD,118.59,,
#1935,paid,2026-06-24 12:00:00 +0000,USD,102.04,,
#1936,paid,2026-06-24 12:00:00 +0000,USD,90.83,,https://l.facebook.com/
#1937,paid,2026-06-24 12:00:00 +0000,USD,134.15,,
#1938,paid,2026-06-24 12:00:00 +0000,USD,91.32,,https://l.facebook.com/
#1939,paid,2026-06-24 12:00:00 +0000,USD,183.14,,https://www.google.com/
#1940,paid,2026-06-24 12:00:00 +0000,USD,120.32,,https://l.facebook.com/
#1941,refunded,2026-06-24 12:00:00 +0000,USD,138.03,138.03,https://www.google.com/
#1942,paid,2026-06-24 12:00:00 +0000,USD,187.02,,https://l.facebook.com/
#1943,paid,2026-06-24 12:00:00 +0000,USD,100.34,,https://l.facebook.com/
#1944,paid,2026-06-24 12:00:00 +0000,USD,134.55,,https://l.facebook.com/
#1945,paid,2026-06-24 12:00:00 +0000,USD,88.08,,https://l.facebook.com/
#1946,paid,2026-06-24 12:00:00 +0000,USD,97.74,,https://l.facebook.com/
#1947,paid,2026-06-25 12:00:00 +0000,USD,141.0,,https://www.google.com/
#1948,paid,2026-06-25 12:00:00 +0000,USD,138.06,,https://l.facebook.com/
#1949,paid,2026-06-25 12:00:00 +0000,USD,118.26,,
#1950,paid,2026-06-25 12:00:00 +0000,USD,98.9,,https://www.google.com/
#1951,paid,2026-06-25 12:00:00 +0000,USD,138.19,,https://l.facebook.com/
#1952,paid,2026-06-25 12:00:00 +0000,USD,122.24,,https://www.google.com/
#1953,paid,2026-06-25 12:00:00 +0000,USD,122.69,,https://www.google.com/
#1954,paid,2026-06-25 12:00:00 +0000,USD,149.28,,
#1955,paid,2026-06-25 12:00:00 +0000,USD,84.35,,
#1956,paid,2026-06-25 12:00:00 +0000,USD,171.72,,https://www.google.com/
#1957,paid,2026-06-25 12:00:00 +0000,USD,95.41,,https://www.google.com/
#1958,paid,2026-06-25 12:00:00 +0000,USD,131.82,,https://l.facebook.com/
#1959,paid,2026-06-25 12:00:00 +0000,USD,170.23,,
#1960,paid,2026-06-25 12:00:00 +0000,USD,118.61,,https://l.facebook.com/
#1961,paid,2026-06-25 12:00:00 +0000,USD,87.61,,https://l.facebook.com/
#1962,paid,2026-06-25 12:00:00 +0000,USD,180.1,,https://www.google.com/
#1963,paid,2026-06-25 12:00:00 +0000,USD,157.9,,https://l.facebook.com/
#1964,paid,2026-06-25 12:00:00 +0000,USD,167.35,,https://l.facebook.com/
#1965,paid,2026-06-25 12:00:00 +0000,USD,174.99,,
#1966,paid,2026-06-25 12:00:00 +0000,USD,99.73,,
#1967,paid,2026-06-25 12:00:00 +0000,USD,99.87,,https://l.facebook.com/
#1968,paid,2026-06-25 12:00:00 +0000,USD,101.75,,https://www.google.com/
#1969,paid,2026-06-25 12:00:00 +0000,USD,193.33,,https://www.google.com/
#1970,paid,2026-06-25 12:00:00 +0000,USD,133.03,,https://l.facebook.com/
#1971,paid,2026-06-25 12:00:00 +0000,USD,151.49,,https://l.facebook.com/
#1972,paid,2026-06-25 12:00:00 +0000,USD,99.08,,https://l.facebook.com/
#1973,refunded,2026-06-25 12:00:00 +0000,USD,124.98,124.98,
#1974,paid,2026-06-25 12:00:00 +0000,USD,78.06,,https://www.google.com/
#1975,paid,2026-06-25 12:00:00 +0000,USD,191.32,,
#1976,paid,2026-06-25 12:00:00 +0000,USD,162.87,,
#1977,paid,2026-06-25 12:00:00 +0000,USD,83.51,,https://www.google.com/
#1978,paid,2026-06-25 12:00:00 +0000,USD,87.22,,https://l.facebook.com/
#1979,paid,2026-06-25 12:00:00 +0000,USD,101.7,,
#1980,paid,2026-06-25 12:00:00 +0000,USD,92.28,,https://l.facebook.com/
#1981,paid,2026-06-25 12:00:00 +0000,USD,188.8,,https://l.facebook.com/
#1982,refunded,2026-06-25 12:00:00 +0000,USD,151.9,151.9,https://l.facebook.com/
#1983,paid,2026-06-25 12:00:00 +0000,USD,130.2,,
#1984,paid,2026-06-25 12:00:00 +0000,USD,154.53,,
#1985,paid,2026-06-25 12:00:00 +0000,USD,127.26,,https://www.google.com/
#1986,paid,2026-06-25 12:00:00 +0000,USD,88.48,,https://l.facebook.com/
#1987,paid,2026-06-25 12:00:00 +0000,USD,86.01,,https://l.facebook.com/
#1988,paid,2026-06-25 12:00:00 +0000,USD,191.06,,
#1989,paid,2026-06-25 12:00:00 +0000,USD,80.56,,https://l.facebook.com/
#1990,paid,2026-06-25 12:00:00 +0000,USD,183.42,,https://l.facebook.com/
#1991,paid,2026-06-25 12:00:00 +0000,USD,185.12,,https://www.google.com/
#1992,paid,2026-06-25 12:00:00 +0000,USD,171.36,,https://l.facebook.com/
#1993,paid,2026-06-25 12:00:00 +0000,USD,155.34,,
#1994,paid,2026-06-25 12:00:00 +0000,USD,93.65,,
#1995,paid,2026-06-26 12:00:00 +0000,USD,131.85,,
#1996,paid,2026-06-26 12:00:00 +0000,USD,81.83,,https://www.google.com/
#1997,paid,2026-06-26 12:00:00 +0000,USD,159.73,,https://l.facebook.com/
#1998,paid,2026-06-26 12:00:00 +0000,USD,115.2,,https://www.google.com/
#1999,paid,2026-06-26 12:00:00 +0000,USD,138.95,,
#2000,paid,2026-06-26 12:00:00 +0000,USD,110.3,,
#2001,paid,2026-06-26 12:00:00 +0000,USD,172.72,,https://l.facebook.com/
#2002,paid,2026-06-26 12:00:00 +0000,USD,190.29,,https://www.google.com/
#2003,paid,2026-06-26 12:00:00 +0000,USD,134.32,,
#2004,paid,2026-06-26 12:00:00 +0000,USD,163.56,,
#2005,paid,2026-06-26 12:00:00 +0000,USD,171.21,,https://www.google.com/
#2006,paid,2026-06-26 12:00:00 +0000,USD,117.07,,https://l.facebook.com/
#2007,paid,2026-06-26 12:00:00 +0000,USD,197.54,,https://l.facebook.com/
#2008,paid,2026-06-26 12:00:00 +0000,USD,97.83,,https://l.facebook.com/
#2009,paid,2026-06-26 12:00:00 +0000,USD,193.0,,
#2010,paid,2026-06-26 12:00:00 +0000,USD,94.99,,https://l.facebook.com/
#2011,paid,2026-06-26 12:00:00 +0000,USD,131.7,,https://www.google.com/
#2012,paid,2026-06-26 12:00:00 +0000,USD,198.37,,https://l.facebook.com/
#2013,paid,2026-06-26 12:00:00 +0000,USD,84.79,,
#2014,refunded,2026-06-26 12:00:00 +0000,USD,106.35,106.35,https://l.facebook.com/
#2015,paid,2026-06-26 12:00:00 +0000,USD,113.25,,https://www.google.com/
#2016,paid,2026-06-26 12:00:00 +0000,USD,147.35,,
#2017,paid,2026-06-26 12:00:00 +0000,USD,86.83,,https://www.google.com/
#2018,paid,2026-06-26 12:00:00 +0000,USD,176.16,,https://l.facebook.com/
#2019,paid,2026-06-26 12:00:00 +0000,USD,73.89,,https://l.facebook.com/
#2020,paid,2026-06-26 12:00:00 +0000,USD,116.41,,https://l.facebook.com/
#2021,paid,2026-06-26 12:00:00 +0000,USD,116.05,,https://l.facebook.com/
#2022,paid,2026-06-26 12:00:00 +0000,USD,114.56,,https://l.facebook.com/
#2023,paid,2026-06-26 12:00:00 +0000,USD,70.26,,https://l.facebook.com/
#2024,paid,2026-06-26 12:00:00 +0000,USD,100.55,,https://l.facebook.com/
#2025,paid,2026-06-26 12:00:00 +0000,USD,183.36,,
#2026,paid,2026-06-26 12:00:00 +0000,USD,151.86,,https://l.facebook.com/
#2027,paid,2026-06-26 12:00:00 +0000,USD,88.01,,https://l.facebook.com/
#2028,paid,2026-06-26 12:00:00 +0000,USD,98.44,,https://l.facebook.com/
#2029,paid,2026-06-26 12:00:00 +0000,USD,83.21,,https://l.facebook.com/
#2030,paid,2026-06-26 12:00:00 +0000,USD,72.9,,
#2031,paid,2026-06-26 12:00:00 +0000,USD,136.65,,https://l.facebook.com/
#2032,paid,2026-06-26 12:00:00 +0000,USD,197.49,,https://l.facebook.com/
#2033,paid,2026-06-26 12:00:00 +0000,USD,177.24,,https://www.google.com/
#2034,paid,2026-06-26 12:00:00 +0000,USD,163.48,,https://www.google.com/
#2035,paid,2026-06-26 12:00:00 +0000,USD,158.95,,https://l.facebook.com/
#2036,paid,2026-06-26 12:00:00 +0000,USD,182.31,,
#2037,paid,2026-06-26 12:00:00 +0000,USD,89.92,,https://www.google.com/
#2038,paid,2026-06-26 12:00:00 +0000,USD,84.66,,
#2039,refunded,2026-06-26 12:00:00 +0000,USD,99.15,99.15,https://l.facebook.com/
#2040,paid,2026-06-27 12:00:00 +0000,USD,181.69,,
#2041,paid,2026-06-27 12:00:00 +0000,USD,103.31,,https://l.facebook.com/
#2042,paid,2026-06-27 12:00:00 +0000,USD,126.46,,https://l.facebook.com/
#2043,paid,2026-06-27 12:00:00 +0000,USD,83.79,,
#2044,paid,2026-06-27 12:00:00 +0000,USD,101.63,,https://l.facebook.com/
#2045,paid,2026-06-27 12:00:00 +0000,USD,157.95,,https://l.facebook.com/
#2046,paid,2026-06-27 12:00:00 +0000,USD,173.31,,
#2047,paid,2026-06-27 12:00:00 +0000,USD,116.75,,https://www.google.com/
#2048,paid,2026-06-27 12:00:00 +0000,USD,181.84,,
#2049,paid,2026-06-27 12:00:00 +0000,USD,99.09,,
#2050,paid,2026-06-27 12:00:00 +0000,USD,157.13,,
#2051,paid,2026-06-27 12:00:00 +0000,USD,73.55,,
#2052,paid,2026-06-27 12:00:00 +0000,USD,100.72,,https://www.google.com/
#2053,paid,2026-06-27 12:00:00 +0000,USD,198.37,,https://www.google.com/
#2054,paid,2026-06-27 12:00:00 +0000,USD,168.74,,https://l.facebook.com/
#2055,paid,2026-06-27 12:00:00 +0000,USD,190.82,,https://www.google.com/
#2056,paid,2026-06-27 12:00:00 +0000,USD,73.95,,https://l.facebook.com/
#2057,paid,2026-06-27 12:00:00 +0000,USD,95.68,,https://l.facebook.com/
#2058,paid,2026-06-27 12:00:00 +0000,USD,117.55,,
#2059,paid,2026-06-27 12:00:00 +0000,USD,164.78,,https://l.facebook.com/
#2060,paid,2026-06-27 12:00:00 +0000,USD,159.44,,
#2061,paid,2026-06-27 12:00:00 +0000,USD,82.69,,https://l.facebook.com/
#2062,paid,2026-06-27 12:00:00 +0000,USD,150.31,,https://l.facebook.com/
#2063,paid,2026-06-27 12:00:00 +0000,USD,95.83,,https://l.facebook.com/
