Name,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#1709,paid,2026-05-20 12:00:00 +0000,USD,123.32,,https://l.facebook.com/
#1710,paid,2026-05-20 12:00:00 +0000,USD,164.34,,https://l.facebook.com/
#1711,paid,2026-05-20 12:00:00 +0000,USD,176.48,,https://l.facebook.com/
#1712,paid,2026-05-21 12:00:00 +0000,USD,119.62,,
#1713,paid,2026-05-21 12:00:00 +0000,USD,154.74,,https://www.google.com/
#1714,paid,2026-05-21 12:00:00 +0000,USD,159.7,,https://www.google.com/
#1715,paid,2026-05-21 12:00:00 +0000,USD,136.26,,
#1716,paid,2026-05-21 12:00:00 +0000,USD,121.35,,
#1717,paid,2026-05-21 12:00:00 +0000,USD,116.49,,
#1718,paid,2026-05-21 12:00:00 +0000,USD,173.92,,https://l.facebook.com/
#1719,paid,2026-05-21 12:00:00 +0000,USD,195.09,,https://www.google.com/
#1720,paid,2026-05-21 12:00:00 +0000,USD,122.97,,
#1721,paid,2026-05-21 12:00:00 +0000,USD,178.26,,
#1722,paid,2026-05-21 12:00:00 +0000,USD,112.71,,https://www.google.com/
#1723,paid,2026-05-21 12:00:00 +0000,USD,111.83,,https://l.facebook.com/
#1724,paid,2026-05-21 12:00:00 +0000,USD,192.19,,
#1725,paid,2026-05-21 12:00:00 +0000,USD,118.44,,
#1726,paid,2026-05-21 12:00:00 +0000,USD,76.94,,
#1727,paid,2026-05-21 12:00:00 +0000,USD,86.75,,https://l.facebook.com/
#1728,paid,2026-05-21 12:00:00 +0000,USD,113.14,,https://l.facebook.com/
#1729,paid,2026-05-21 12:00:00 +0000,USD,199.16,,https://l.facebook.com/
#1730,paid,2026-05-21 12:00:00 +0000,USD,82.98,,https://www.google.com/
#1731,paid,2026-05-21 12:00:00 +0000,USD,142.47,,https://l.facebook.com/
#1732,paid,2026-05-21 12:00:00 +0000,USD,164.53,,https://l.facebook.com/
#1733,paid,2026-05-21 12:00:00 +0000,USD,181.61,,
#1734,paid,2026-05-21 12:00:00 +0000,USD,145.1,,https://l.facebook.com/
#1735,paid,2026-05-21 12:00:00 +0000,USD,97.07,,
#1736,paid,2026-05-21 12:00:00 +0000,USD,109.72,,
#1737,paid,2026-05-21 12:00:00 +0000,USD,118.7,,https://www.google.com/
#1738,paid,2026-05-21 12:00:00 +0000,USD,161.6,,
#1739,paid,2026-05-21 12:00:00 +0000,USD,77.63,,
#1740,paid,2026-05-21 12:00:00 +0000,USD,131.64,,https://l.facebook.com/
#1741,paid,2026-05-21 12:00:00 +0000,USD,156.45,,https://l.facebook.com/
#1742,paid,2026-05-21 12:00:00 +0000,USD,116.82,,https://www.google.com/
#1743,paid,2026-05-21 12:00:00 +0000,USD,196.84,,
#1744,paid,2026-05-21 12:00:00 +0000,USD,91.19,,https://www.google.com/
#1745,paid,2026-05-21 12:00:00 +0000,USD,110.12,,https://l.facebook.com/
#1746,paid,2026-05-21 12:00:00 +0000,USD,107.65,,https://l.facebook.com/
#1747,paid,2026-05-21 12:00:00 +0000,USD,145.7,,
#1748,paid,2026-05-21 12:00:00 +0000,USD,106.65,,https://l.facebook.com/
#1749,paid,2026-05-22 12:00:00 +0000,USD,181.19,,
#1750,paid,2026-05-22 12:00:00 +0000,USD,78.46,,
#1751,paid,2026-05-22 12:00:00 +0000,USD,79.59,,https://l.facebook.com/
#1752,paid,2026-05-22 12:00:00 +0000,USD,80.74,,https://l.facebook.com/
#1753,paid,2026-05-22 12:00:00 +0000,USD,111.2,,https://l.facebook.com/
#1754,refunded,2026-05-22 12:00:00 +0000,USD,188.38,188.38,
#1755,paid,2026-05-22 12:00:00 +0000,USD,188.09,,https://www.google.com/
#1756,paid,2026-05-22 12:00:00 +0000,USD,87.88,,
#1757,paid,2026-05-22 12:00:00 +0000,USD,98.62,,https://www.google.com/
#1758,paid,2026-05-22 12:00:00 +0000,USD,104.39,,https://www.google.com/
#1759,paid,2026-05-22 12:00:00 +0000,USD,192.85,,https://l.facebook.com/
#1760,paid,2026-05-22 12:00:00 +0000,USD,185.37,,https://l.facebook.com/
#1761,paid,2026-05-22 12:00:00 +0000,USD,104.04,,https://www.google.com/
#1762,paid,2026-05-22 12:00:00 +0000,USD,118.76,,
#1763,paid,2026-05-22 12:00:00 +0000,USD,97.0,,
#1764,paid,2026-05-22 12:00:00 +0000,USD,114.55,,https://www.google.com/
#1765,paid,2026-05-22 12:00:00 +0000,USD,172.41,,https://www.google.com/
#1766,paid,2026-05-22 12:00:00 +0000,USD,116.65,,https://l.facebook.com/
#1767,paid,2026-05-22 12:00:00 +0000,USD,155.4,,https://l.facebook.com/
#1768,paid,2026-05-22 12:00:00 +0000,USD,76.89,,https://www.google.com/
#1769,paid,2026-05-22 12:00:00 +0000,USD,99.82,,https://www.google.com/
#1770,refunded,2026-05-22 12:00:00 +0000,USD,130.34,130.34,https://www.google.com/
#1771,paid,2026-05-22 12:00:00 +0000,USD,79.45,,https://www.google.com/
#1772,paid,2026-05-22 12:00:00 +0000,USD,88.9,,https://www.google.com/
#1773,paid,2026-05-22 12:00:00 +0000,USD,105.98,,https://l.facebook.com/
#1774,paid,2026-05-22 12:00:00 +0000,USD,172.33,,https://l.facebook.com/
#1775,paid,2026-05-22 12:00:00 +0000,USD,187.13,,https://l.facebook.com/
#1776,paid,2026-05-22 12:00:00 +0000,USD,94.68,,https://www.google.com/
#1777,paid,2026-05-22 12:00:00 +0000,USD,169.97,,
#1778,paid,2026-05-22 12:00:00 +0000,USD,147.97,,https://www.google.com/
#1779,paid,2026-05-22 12:00:00 +0000,USD,145.61,,
#1780,paid,2026-05-22 12:00:00 +0000,USD,199.07,,https://www.google.com/
#1781,paid,2026-05-22 12:00:00 +0000,USD,117.45,,https://www.google.com/
#1782,paid,2026-05-22 12:00:00 +0000,USD,138.93,,
#1783,paid,2026-05-22 12:00:00 +0000,USD,87.68,,
#1784,paid,2026-05-22 12:00:00 +0000,USD,88.78,,https://l.facebook.com/
#1785,paid,2026-05-22 12:00:00 +0000,USD,120.48,,https://l.facebook.com/
#1786,paid,2026-05-23 12:00:00 +0000,USD,157.73,,https://l.facebook.com/
#1787,paid,2026-05-23 12:00:00 +0000,USD,88.65,,https://www.google.com/
#1788,paid,2026-05-23 12:00:00 +0000,USD,148.95,,https://www.google.com/
#1789,paid,2026-05-23 12:00:00 +0000,USD,117.04,,https://www.google.com/
#1790,paid,2026-05-23 12:00:00 +0000,USD,96.29,,https://l.facebook.com/
#1791,paid,2026-05-23 12:00:00 +0000,USD,78.86,,https://l.facebook.com/
#1792,paid,2026-05-23 12:00:00 +0000,USD,138.46,,https://www.google.com/
#1793,paid,2026-05-23 12:00:00 +0000,USD,174.27,,
#1794,paid,2026-05-23 12:00:00 +0000,USD,197.22,,
#1795,paid,2026-05-23 12:00:00 +0000,USD,114.53,,
#1796,paid,2026-05-23 12:00:00 +0000,USD,81.14,,
#1797,paid,2026-05-23 12:00:00 +0000,USD,151.03,,https://l.facebook.com/
#1798,paid,2026-05-23 12:00:00 +0000,USD,84.16,,
#1799,paid,2026-05-23 12:00:00 +0000,USD,186.04,,https://l.facebook.com/
#1800,paid,2026-05-23 12:00:00 +0000,USD,110.91,,
#1801,paid,2026-05-23 12:00:00 +0000,USD,185.23,,https://l.facebook.com/
#1802,paid,2026-05-23 12:00:00 +0000,USD,103.76,,
#1803,paid,2026-05-23 12:00:00 +0000,USD,193.24,,
#1804,paid,2026-05-23 12:00:00 +0000,USD,166.72,,https://l.facebook.com/
#1805,paid,2026-05-23 12:00:00 +0000,USD,164.25,,https://l.facebook.com/
#1806,paid,2026-05-23 12:00:00 +0000,USD,133.88,,
#1807,paid,2026-05-23 12:00:00 +0000,USD,100.22,,https://l.facebook.com/
#1808,paid,2026-05-23 12:00:00 +0000,USD,96.5,,https://l.facebook.com/
#1809,paid,2026-05-23 12:00:00 +0000,USD,130.78,,https://l.facebook.com/
#1810,paid,2026-05-23 12:00:00 +0000,USD,179.1,,
#1811,paid,2026-05-23 12:00:00 +0000,USD,93.76,,https://l.facebook.com/
#1812,paid,2026-05-23 12:00:00 +0000,USD,77.32,,https://www.google.com/
#1813,paid,2026-05-23 12:00:00 +0000,USD,88.23,,
#1814,paid,2026-05-23 12:00:00 +0000,USD,167.84,,https://l.facebook.com/
#1815,paid,2026-05-23 12:00:00 +0000,USD,184.6,,
#1816,paid,2026-05-23 12:00:00 +0000,USD,126.29,,https://www.google.com/
#1817,paid,2026-05-23 12:00:00 +0000,USD,104.32,,https://www.google.com/
#1818,paid,2026-05-23 12:00:00 +0000,USD,169.62,,
#1819,paid,2026-05-24 12:00:00 +0000,USD,152.38,,https://l.facebook.com/
#1820,paid,2026-05-24 12:00:00 +0000,USD,184.8,,
#1821,paid,2026-05-24 12:00:00 +0000,USD,163.64,,https://l.facebook.com/
#1822,paid,2026-05-24 12:00:00 +0000,USD,102.86,,https://l.facebook.com/
#1823,paid,2026-05-24 12:00:00 +0000,USD,196.38,,https://l.facebook.com/
#1824,paid,2026-05-24 12:00:00 +0000,USD,123.67,,https://l.facebook.com/
#1825,paid,2026-05-24 12:00:00 +0000,USD,80.04,,
#1826,paid,2026-05-24 12:00:00 +0000,USD,141.38,,https://l.facebook.com/
#1827,paid,2026-05-24 12:00:00 +0000,USD,156.66,,
#1828,paid,2026-05-24 12:00:00 +0000,USD,94.94,,https://l.facebook.com/
#1829,paid,2026-05-24 12:00:00 +0000,USD,130.67,,https://www.google.com/
#1830,paid,2026-05-24 12:00:00 +0000,USD,131.42,,
#1831,paid,2026-05-24 12:00:00 +0000,USD,119.08,,https://www.google.com/
#1832,paid,2026-05-24 12:00:00 +0000,USD,106.17,,https://www.google.com/
#1833,refunded,2026-05-24 12:00:00 +0000,USD,71.65,71.65,https://www.google.com/
#1834,paid,2026-05-24 12:00:00 +0000,USD,132.7,,https://l.facebook.com/
#1835,paid,2026-05-24 12:00:00 +0000,USD,150.93,,https://www.google.com/
#1836,paid,2026-05-24 12:00:00 +0000,USD,79.27,,https://l.facebook.com/
#1837,paid,2026-05-24 12:00:00 +0000,USD,139.81,,https://www.google.com/
#1838,paid,2026-05-24 12:00:00 +0000,USD,193.37,,https://l.facebook.com/
#1839,paid,2026-05-24 12:00:00 +0000,USD,198.01,,https://l.facebook.com/
#1840,paid,2026-05-24 12:00:00 +0000,USD,144.0,,
#1841,paid,2026-05-24 12:00:00 +0000,USD,147.42,,https://l.facebook.com/
#1842,paid,2026-05-24 12:00:00 +0000,USD,148.41,,https://l.facebook.com/
#1843,paid,2026-05-24 12:00:00 +0000,USD,86.96,,https://www.google.com/
#1844,paid,2026-05-24 12:00:00 +0000,USD,100.19,,https://www.google.com/
#1845,paid,2026-05-24 12:00:00 +0000,USD,159.92,,
#1846,paid,2026-05-24 12:00:00 +0000,USD,91.2,,https://www.google.com/
#1847,paid,2026-05-24 12:00:00 +0000,USD,134.2,,https://www.google.com/
#1848,paid,2026-05-24 12:00:00 +0000,USD,122.78,,https://l.facebook.com/
#1849,paid,2026-05-24 12:00:00 +0000,USD,176.74,,
#1850,paid,2026-05-24 12:00:00 +0000,USD,136.94,,https://l.facebook.com/
#1851,paid,2026-05-24 12:00:00 +0000,USD,134.92,,
#1852,paid,2026-05-24 12:00:00 +0000,USD,142.5,,https://l.facebook.com/
#1853,paid,2026-05-24 12:00:00 +0000,USD,118.13,,https://www.google.com/
#1854,paid,2026-05-24 12:00:00 +0000,USD,122.99,,https://l.facebook.com/
#1855,paid,2026-05-24 12:00:00 +0000,USD,94.56,,https://l.facebook.com/
#1856,paid,2026-05-24 12:00:00 +0000,USD,173.69,,
#1857,paid,2026-05-24 12:00:00 +0000,USD,131.96,,https://l.facebook.com/
#1858,paid,2026-05-24 12:00:00 +0000,USD,171.77,,
#1859,paid,2026-05-24 12:00:00 +0000,USD,125.29,,
#1860,paid,2026-05-25 12:00:00 +0000,USD,163.1,,
#1861,paid,2026-05-25 12:00:00 +0000,USD,145.3,,https://l.facebook.com/
#1862,paid,2026-05-25 12:00:00 +0000,USD,190.22,,
#1863,paid,2026-05-25 12:00:00 +0000,USD,168.08,,
#1864,paid,2026-05-25 12:00:00 +0000,USD,106.65,,
#1865,paid,2026-05-25 12:00:00 +0000,USD,158.08,,
#1866,paid,2026-05-25 12:00:00 +0000,USD,150.18,,https://l.facebook.com/
#1867,paid,2026-05-25 12:00:00 +0000,USD,106.87,,https://www.google.com/
#1868,paid,2026-05-25 12:00:00 +0000,USD,118.35,,
#1869,paid,2026-05-25 12:00:00 +0000,USD,130.16,,
#1870,paid,2026-05-25 12:00:00 +0000,USD,132.9,,https://l.facebook.com/
#1871,paid,2026-05-25 12:00:00 +0000,USD,92.84,,https://l.facebook.com/
#1872,paid,2026-05-25 12:00:00 +0000,USD,193.99,,https://www.google.com/
#1873,refunded,2026-05-25 12:00:00 +0000,USD,115.47,115.47,https://l.facebook.com/
#1874,paid,2026-05-25 12:00:00 +0000,USD,112.78,,https://l.facebook.com/
#1875,refunded,2026-05-25 12:00:00 +0000,USD,174.44,174.44,https://l.facebook.com/
#1876,paid,2026-05-25 12:00:00 +0000,USD,196.93,,https://www.google.com/
#1877,paid,2026-05-25 12:00:00 +0000,USD,169.62,,https://www.google.com/
#1878,paid,2026-05-25 12:00:00 +0000,USD,104.38,,https://www.google.com/
#1879,paid,2026-05-25 12:00:00 +0000,USD,134.65,,
#1880,paid,2026-05-25 12:00:00 +0000,USD,173.25,,
#1881,paid,2026-05-25 12:00:00 +0000,USD,121.82,,https://l.facebook.com/
#1882,paid,2026-05-25 12:00:00 +0000,USD,71.29,,https://l.facebook.com/
#1883,refunded,2026-05-25 12:00:00 +0000,USD,191.13,191.13,https://www.google.com/
#1884,paid,2026-05-25 12:00:00 +0000,USD,84.83,,https://www.google.com/
#1885,paid,2026-05-25 12:00:00 +0000,USD,115.17,,
#1886,paid,2026-05-25 12:00:00 +0000,USD,189.29,,https://www.google.com/
#1887,paid,2026-05-25 12:00:00 +0000,USD,105.59,,
#1888,paid,2026-05-25 12:00:00 +0000,USD,78.48,,https://l.facebook.com/
#1889,paid,2026-05-26 12:00:00 +0000,USD,82.97,,https://www.google.com/
#1890,paid,2026-05-26 12:00:00 +0000,USD,108.15,,https://l.facebook.com/
#1891,paid,2026-05-26 12:00:00 +0000,USD,193.96,,https://l.facebook.com/
#1892,paid,2026-05-26 12:00:00 +0000,USD,147.52,,https://l.facebook.com/
#1893,paid,2026-05-26 12:00:00 +0000,USD,88.49,,https://www.google.com/
#1894,paid,2026-05-26 12:00:00 +0000,USD,197.86,,
#1895,paid,2026-05-26 12:00:00 +0000,USD,97.27,,https://l.facebook.com/
#1896,paid,2026-05-26 12:00:00 +0000,USD,100.53,,
#1897,paid,2026-05-26 12:00:00 +0000,USD,153.57,,
#1898,paid,2026-05-26 12:00:00 +0000,USD,136.5,,
#1899,paid,2026-05-26 12:00:00 +0000,USD,113.21,,https://www.google.com/
#1900,paid,2026-05-26 12:00:00 +0000,USD,161.16,,https://l.facebook.com/
#1901,paid,2026-05-26 12:00:00 +0000,USD,80.44,,
#1902,paid,2026-05-26 12:00:00 +0000,USD,90.13,,https://www.google.com/
#1903,paid,2026-05-26 12:00:00 +0000,USD,127.23,,https://www.google.com/
#1904,paid,2026-05-26 12:00:00 +0000,USD,72.32,,
#1905,paid,2026-05-26 12:00:00 +0000,USD,109.67,,
#1906,paid,2026-05-26 12:00:00 +0000,USD,194.42,,
#1907,paid,2026-05-26 12:00:00 +0000,USD,108.54,,https://www.google.com/
#1908,paid,2026-05-26 12:00:00 +0000,USD,97.99,,https://l.facebook.com/
#1909,paid,2026-05-26 12:00:00 +0000,USD,137.12,,https://www.google.com/
#1910,paid,2026-05-26 12:00:00 +0000,USD,179.7,,https://l.facebook.com/
#1911,paid,2026-05-26 12:00:00 +0000,USD,130.82,,https://www.google.com/
#1912,refunded,2026-05-26 12:00:00 +0000,USD,148.86,148.86,https://l.facebook.com/
#1913,paid,2026-05-26 12:00:00 +0000,USD,111.86,,
#1914,refunded,2026-05-26 12:00:00 +0000,USD,107.28,107.28,https://www.google.com/
#1915,paid,2026-05-26 12:00:00 +0000,USD,104.56,,https://www.google.com/
#1916,paid,2026-05-26 12:00:00 +0000,USD,111.52,,https://www.google.com/
#1917,paid,2026-05-26 12:00:00 +0000,USD,129.58,,
#1918,paid,2026-05-26 12:00:00 +0000,USD,182.62,,https://www.google.com/
#1919,paid,2026-05-26 12:00:00 +0000,USD,195.99,,https://l.facebook.com/
#1920,paid,2026-05-27 12:00:00 +0000,USD,169.0,,https://www.google.com/
#1921,paid,2026-05-27 12:00:00 +0000,USD,197.15,,https://www.google.com/
#1922,paid,2026-05-27 12:00:00 +0000,USD,189.5,,https://l.facebook.com/
#1923,paid,2026-05-27 12:00:00 +0000,USD,165.25,,https://www.google.com/
#1924,paid,2026-05-27 12:00:00 +0000,USD,191.74,,
#1925,paid,2026-05-27 12:00:00 +0000,USD,122.64,,https://l.facebook.com/
#1926,paid,2026-05-27 12:00:00 +0000,USD,113.57,,
#1927,paid,2026-05-27 12:00:00 +0000,USD,147.62,,
#1928,paid,2026-05-27 12:00:00 +0000,USD,92.9,,
#1929,paid,2026-05-27 12:00:00 +0000,USD,160.22,,https://l.facebook.com/
#1930,paid,2026-05-27 12:00:00 +0000,USD,175.68,,https://www.google.com/
#1931,paid,2026-05-27 12:00:00 +0000,USD,110.79,,
#1932,paid,2026-05-27 12:00:00 +0000,USD,111.59,,https://l.facebook.com/
#1933,paid,2026-05-27 12:00:00 +0000,USD,87.62,,https://www.google.com/
#1934,paid,2026-05-27 12:00:00 +0000,USD,143.01,,
#1935,paid,2026-05-27 12:00:00 +0000,USD,95.95,,
#1936,paid,2026-05-27 12:00:00 +0000,USD,81.66,,
#1937,paid,2026-05-27 12:00:00 +0000,USD,190.6,,https://l.facebook.com/
#1938,paid,2026-05-27 12:00:00 +0000,USD,103.72,,https://l.facebook.com/
#1939,paid,2026-05-27 12:00:00 +0000,USD,156.6,,
#1940,paid,2026-05-27 12:00:00 +0000,USD,161.06,,
#1941,paid,2026-05-27 12:00:00 +0000,USD,194.39,,https://l.facebook.com/
#1942,paid,2026-05-27 12:00:00 +0000,USD,138.82,,https://l.facebook.com/
#1943,paid,2026-05-27 12:00:00 +0000,USD,119.81,,https://l.facebook.com/
#1944,paid,2026-05-27 12:00:00 +0000,USD,90.4,,
#1945,paid,2026-05-27 12:00:00 +0000,USD,136.6,,https://l.facebook.com/
#1946,paid,2026-05-27 12:00:00 +0000,USD,100.48,,https://l.facebook.com/
#1947,paid,2026-05-27 12:00:00 +0000,USD,136.88,,https://l.facebook.com/
#1948,paid,2026-05-27 12:00:00 +0000,USD,161.33,,
#1949,paid,2026-05-27 12:00:00 +0000,USD,84.81,,https://l.facebook.com/
#1950,paid,2026-05-28 12:00:00 +0000,USD,190.42,,https://l.facebook.com/
#1951,paid,2026-05-28 12:00:00 +0000,USD,90.17,,https://l.facebook.com/
#1952,paid,2026-05-28 12:00:00 +0000,USD,128.61,,https://l.facebook.com/
#1953,paid,2026-05-28 12:00:00 +0000,USD,187.33,,https://www.google.com/
#1954,paid,2026-05-28 12:00:00 +0000,USD,104.79,,
#1955,paid,2026-05-28 12:00:00 +0000,USD,108.41,,https://www.google.com/
#1956,paid,2026-05-28 12:00:00 +0000,USD,114.57,,https://l.facebook.com/
#1957,paid,2026-05-28 12:00:00 +0000,USD,120.05,,
#1958,paid,2026-05-28 12:00:00 +0000,USD,173.25,,https://l.facebook.com/
#1959,paid,2026-05-28 12:00:00 +0000,USD,176.03,,https://l.facebook.com/
#1960,paid,2026-05-28 12:00:00 +0000,USD,188.75,,
#1961,paid,2026-05-28 12:00:00 +0000,USD,70.85,,
#1962,paid,2026-05-28 12:00:00 +0000,USD,114.1,,https://l.facebook.com/
#1963,paid,2026-05-28 12:00:00 +0000,USD,74.99,,
#1964,paid,2026-05-28 12:00:00 +0000,USD,102.85,,
#1965,paid,2026-05-28 12:00:00 +0000,USD,128.91,,
#1966,paid,2026-05-28 12:00:00 +0000,USD,121.66,,https://www.google.com/
#1967,paid,2026-05-28 12:00:00 +0000,USD,98.47,,https://www.google.com/
#1968,paid,2026-05-28 12:00:00 +0000,USD,131.55,,
#1969,paid,2026-05-28 12:00:00 +0000,USD,199.55,,https://l.facebook.com/
#1970,paid,2026-05-28 12:00:00 +0000,USD,150.59,,
#1971,paid,2026-05-28 12:00:00 +0000,USD,109.55,,https://l.facebook.com/
#1972,paid,2026-05-28 12:00:00 +0000,USD,188.47,,
#1973,paid,2026-05-28 12:00:00 +0000,USD,146.57,,https://l.facebook.com/
#1974,paid,2026-05-28 12:00:00 +0000,USD,179.34,,https://www.google.com/
#1975,refunded,2026-05-28 12:00:00 +0000,USD,177.07,177.07,https://www.google.com/
#1976,paid,2026-05-29 12:00:00 +0000,USD,104.1,,https://l.facebook.com/
#1977,paid,2026-05-29 12:00:00 +0000,USD,178.94,,https://www.google.com/
#1978,paid,2026-05-29 12:00:00 +0000,USD,91.88,,https://www.google.com/
#1979,paid,2026-05-29 12:00:00 +0000,USD,95.86,,
#1980,paid,2026-05-29 12:00:00 +0000,USD,110.01,,
#1981,paid,2026-05-29 12:00:00 +0000,USD,125.85,,https://l.facebook.com/
#1982,paid,2026-05-29 12:00:00 +0000,USD,186.03,,https://www.google.com/
#1983,paid,2026-05-29 12:00:00 +0000,USD,76.07,,https://l.facebook.com/
#1984,paid,2026-05-29 12:00:00 +0000,USD,197.54,,https://l.facebook.com/
#1985,refunded,2026-05-29 12:00:00 +0000,USD,195.82,195.82,https://l.facebook.com/
#1986,paid,2026-05-29 12:00:00 +0000,USD,113.26,,https://l.facebook.com/
#1987,paid,2026-05-29 12:00:00 +0000,USD,130.12,,https://www.google.com/
#1988,paid,2026-05-29 12:00:00 +0000,USD,132.21,,https://www.google.com/
#1989,paid,2026-05-29 12:00:00 +0000,USD,130.41,,
#1990,paid,2026-05-29 12:00:00 +0000,USD,114.47,,https://l.facebook.com/
#1991,paid,2026-05-29 12:00:00 +0000,USD,172.66,,https://www.google.com/
#1992,paid,2026-05-29 12:00:00 +0000,USD,113.09,,https://l.facebook.com/
#1993,refunded,2026-05-29 12:00:00 +0000,USD,173.22,173.22,https://www.google.com/
#1994,paid,2026-05-29 12:00:00 +0000,USD,181.28,,https://l.facebook.com/
#1995,paid,2026-05-29 12:00:00 +0000,USD,173.56,,https://www.google.com/
#1996,paid,2026-05-29 12:00:00 +0000,USD,143.24,,https://l.facebook.com/
#1997,paid,2026-05-29 12:00:00 +0000,USD,142.63,,https://l.facebook.com/
#1998,paid,2026-05-29 12:00:00 +0000,USD,80.64,,https://l.facebook.com/
#1999,paid,2026-05-29 12:00:00 +0000,USD,113.79,,https://www.google.com/
#2000,paid,2026-05-29 12:00:00 +0000,USD,162.67,,
#2001,paid,2026-05-29 12:00:00 +0000,USD,156.85,,
#2002,paid,2026-05-29 12:00:00 +0000,USD,104.87,,https://l.facebook.com/
#2003,paid,2026-05-29 12:00:00 +0000,USD,142.75,,
#2004,paid,2026-05-29 12:00:00 +0000,USD,98.55,,https://www.google.com/
#2005,paid,2026-05-29 12:00:00 +0000,USD,162.94,,https://l.facebook.com/
#2006,paid,2026-05-29 12:00:00 +0000,USD,149.48,,https://www.google.com/
#2007,paid,2026-05-30 12:00:00 +0000,USD,130.33,,
#2008,paid,2026-05-30 12:00:00 +0000,USD,170.18,,
#2009,paid,2026-05-30 12:00:00 +0000,USD,85.92,,
#2010,paid,2026-05-30 12:00:00 +0000,USD,81.37,,https://l.facebook.com/
#2011,paid,2026-05-30 12:00:00 +0000,USD,121.02,,https://www.google.com/
#2012,paid,2026-05-30 12:00:00 +0000,USD,134.45,,https://l.facebook.com/
#2013,paid,2026-05-30 12:00:00 +0000,USD,182.19,,https://l.facebook.com/
#2014,paid,2026-05-30 12:00:00 +0000,USD,77.81,,
#2015,paid,2026-05-30 12:00:00 +0000,USD,114.95,,https://l.facebook.com/
#2016,paid,2026-05-30 12:00:00 +0000,USD,92.79,,https://l.facebook.com/
#2017,paid,2026-05-30 12:00:00 +0000,USD,103.63,,https://l.facebook.com/
#2018,paid,2026-05-30 12:00:00 +0000,USD,153.27,,https://l.facebook.com/
#2019,paid,2026-05-30 12:00:00 +0000,USD,101.94,,https://www.google.com/
#2020,paid,2026-05-30 12:00:00 +0000,USD,116.94,,https://www.google.com/
#2021,paid,2026-05-30 12:00:00 +0000,USD,162.54,,https://www.google.com/
#2022,paid,2026-05-30 12:00:00 +0000,USD,74.25,,https://www.google.com/
#2023,paid,2026-05-30 12:00:00 +0000,USD,161.33,,https://l.facebook.com/
#2024,paid,2026-05-30 12:00:00 +0000,USD,113.22,,
#2025,paid,2026-05-30 12:00:00 +0000,USD,169.25,,https://l.facebook.com/
#2026,paid,2026-05-30 12:00:00 +0000,USD,119.85,,
#2027,paid,2026-05-30 12:00:00 +0000,USD,96.41,,
#2028,paid,2026-05-30 12:00:00 +0000,USD,131.6,,https://l.facebook.com/
#2029,paid,2026-05-30 12:00:00 +0000,USD,185.79,,https://l.facebook.com/
#2030,paid,2026-05-30 12:00:00 +0000,USD,87.55,,https://www.google.com/
#2031,paid,2026-05-30 12:00:00 +0000,USD,164.54,,
#2032,paid,2026-05-30 12:00:00 +0000,USD,77.87,,https://l.facebook.com/
#2033,paid,2026-05-30 12:00:00 +0000,USD,141.25,,
#2034,paid,2026-05-30 12:00:00 +0000,USD,118.22,,
#2035,paid,2026-05-30 12:00:00 +0000,USD,162.52,,
#2036,paid,2026-05-30 12:00:00 +0000,USD,74.37,,
#2037,paid,2026-05-30 12:00:00 +0000,USD,158.98,,https://l.facebook.com/
#2038,paid,2026-05-30 12:00:00 +0000,USD,104.82,,
#2039,paid,2026-05-30 12:00:00 +0000,USD,84.69,,
#2040,paid,2026-05-30 12:00:00 +0000,USD,97.06,,
#2041,paid,2026-05-30 12:00:00 +0000,USD,71.47,,https://l.facebook.com/
#2042,refunded,2026-05-30 12:00:00 +0000,USD,167.19,167.19,https://l.facebook.com/
#2043,paid,2026-05-30 12:00:00 +0000,USD,116.22,,
